date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jul 22, 2021 8:44:51 PM PDT",14530881991,Order,113-6075533-1874642,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,Orlando,FL,32837,MarketplaceFacilitator,10,0.65,0,0,0,0,0,0,-0.65,-1.8,-3.47,0,0,4.73
"Jul 22, 2021 11:21:34 PM PDT",14530881991,Order,111-0971829-2125805,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,RICHLANDS,NC,28574-5352,MarketplaceFacilitator,4.29,0.3,0,0,0,0,0,0,-0.3,-0.77,-2.16,0,0,1.36
"Jul 23, 2021 12:49:09 AM PDT",14530881991,Order,112-5158615-1753860,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,HAYWARD,CA,94541-4614,MarketplaceFacilitator,3.99,0.43,5.99,0,0,0,-5.99,0,-0.43,-0.38,-2.16,0,0,1.45
"Jul 23, 2021 1:38:28 AM PDT",14530881991,Order,112-2196537-3385852,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,KENOSHA,WI,53143-6909,MarketplaceFacilitator,10,0.55,0,0,0,0,0,0,-0.55,-1.8,-3.47,0,0,4.73
"Jul 23, 2021 2:34:14 AM PDT",14530881991,Order,111-9796969-3898633,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,DURHAM,NC,27705-4401,MarketplaceFacilitator,4.29,0.32,0,0,0,0,0,0,-0.32,-0.77,-2.16,0,0,1.36
"Jul 23, 2021 2:09:50 PM PDT",14530881991,Order,112-8188041-8949811,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,ALLENTOWN,PA,18102-3302,MarketplaceFacilitator,10,0.6,0,0,0,0,0,0,-0.6,-1.8,-3.47,0,0,4.73
"Jul 23, 2021 3:00:58 PM PDT",14530881991,Order,111-9914568-4714665,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Portland,OR,97233-3435,,4.29,0,0,0,0,0,0,0,0,-0.77,-2.16,0,0,1.36
"Jul 23, 2021 3:03:40 PM PDT",14530881991,Order,111-3299719-2515420,USA_S&L_BB_loader 90 Rd Clear,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (BB Loader 90 Transparent),1,amazon.com,Standard Orders,Amazon,LINCOLN,AR,72744-5004,MarketplaceFacilitator,6.19,0.48,0,0,0,0,0,0,-0.48,-1.12,-2.16,0,0,2.91
"Jul 23, 2021 3:15:25 PM PDT",14530881991,Order,114-4908328-3417806,S&L-FBA-USA-1187-Stork-Gold,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,ROUND LAKE,IL,60073-5666,MarketplaceFacilitator,3.99,0.28,0,0,0,0,0,0,-0.28,-0.72,-2.35,0,0,0.92
"Jul 23, 2021 3:48:24 PM PDT",14530881991,Order,111-6939987-3672235,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,AVON,CO,81620,MarketplaceFacilitator,4.79,0.4,0,0,0,0,0,0,-0.4,-0.46,-3.47,0,0,0.86
"Jul 23, 2021 3:56:46 PM PDT",14530881991,Order,111-0418429-6501061,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,FINKSBURG,MD,21048-1107,MarketplaceFacilitator,4.79,0.29,0,0,0,0,0,0,-0.29,-0.46,-3.47,0,0,0.86
"Jul 23, 2021 8:24:40 PM PDT",14530881991,FBA Inventory Fee,xl724Vu178,,FBA Removal Order: Disposal Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,-0.32
"Jul 23, 2021 8:45:01 PM PDT",14530881991,Order,114-1590840-5017034,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,Austin,TX,78727,MarketplaceFacilitator,3.99,0.33,0,0,0,0,0,0,-0.33,-0.38,-2.16,0,0,1.45
"Jul 23, 2021 10:27:40 PM PDT",14530881991,Order,111-5614012-3277820,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,ORLANDO,FLORIDA,32825-5029,MarketplaceFacilitator,7.29,0.47,0,0,0,0,0,0,-0.47,-1.31,-3.47,0,0,2.51
"Jul 23, 2021 10:42:23 PM PDT",14530881991,Order,113-5429096-6130668,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,Port Saint Lucie,FL,34987,MarketplaceFacilitator,3.99,0.28,0,0,0,0,0,0,-0.28,-0.38,-2.16,0,0,1.45
"Jul 24, 2021 12:58:59 AM PDT",14530881991,Order,112-9554714-9007419,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,CAMANO ISLAND,WA,98282,MarketplaceFacilitator,3.99,0.35,0,0,0,0,0,0,-0.35,-0.38,-2.16,0,0,1.45
"Jul 24, 2021 1:04:42 AM PDT",14530881991,Order,113-8681652-3385023,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,ONTARIO,CA,91761-6388,MarketplaceFacilitator,10,0.78,0,0,0,0,0,0,-0.78,-1.8,-3.47,0,0,4.73
"Jul 24, 2021 2:15:06 AM PDT",14530881991,Order,113-7874626-7612225,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Haverhill,MA,1832,MarketplaceFacilitator,4.29,0.27,0,0,0,0,0,0,-0.27,-0.77,-2.16,0,0,1.36
"Jul 24, 2021 4:15:57 AM PDT",14530881991,Order,114-7016093-0762668,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,LITTLE ROCK,AR,72212-3733,MarketplaceFacilitator,10,0.9,0,0,0,0,0,0,-0.9,-1.8,-3.47,0,0,4.73
"Jul 24, 2021 8:24:50 AM PDT",14530881991,Order,114-4242908-9669000,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,OLATHE,KS,66062-6948,MarketplaceFacilitator,7.29,0.69,0,0,0,0,0,0,-0.69,-1.31,-3.47,0,0,2.51
"Jul 24, 2021 9:28:12 AM PDT",14530881991,Order,111-0668005-9906628,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Brass-Elega,1,amazon.com,Standard Orders,Amazon,PEARLAND,TX,77581-4751,MarketplaceFacilitator,10,0.83,0,0,0,0,0,0,-0.83,-1.8,-3.47,0,0,4.73
"Jul 24, 2021 11:35:24 AM PDT",14530881991,Order,114-0240232-5028241,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,PERRIS,CA,92570-6239,MarketplaceFacilitator,4.29,0.33,5.99,0,0,0,-5.99,0,-0.33,-0.77,-2.16,0,0,1.36
"Jul 24, 2021 1:38:56 PM PDT",14530881991,Refund,114-7333274-8870640,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,TIVERTON,RI,02878-9998,MarketplaceFacilitator,-13.99,-0.98,0,0,0,0,0,0,0.98,2.02,0,0,0,-11.97
"Jul 24, 2021 2:28:41 PM PDT",14530881991,Order,112-1987356-6481026,USA_Cxpp_Babyscissors:639-00/tmi-1208,ARSUK Nail Scissors Toe Cuticle Cutter Trimmer for Fingernails Men and Women Pedicure Beauty Tools Stainless Steel (Nail Scissors Style 2),1,amazon.com,Standard Orders,Amazon,LAKEWOOD,NJ,08701-3186,MarketplaceFacilitator,3.99,0.26,0,0,0,0,0,0,-0.26,-0.38,-2.7,0,0,0.91
"Jul 24, 2021 9:54:43 PM PDT",14530881991,Order,114-7468323-1435449,SML_BBs_0.20g_1K_Bio_Bag_WHT,"ARSUK Airsoft BB Pellets 6mm 0.20g High-Grade Paintball Softair Ammunition for BBS Air Rifles, Pistols, Guns, and Airsoft Magazines Bullets",1,amazon.com,Standard Orders,Amazon,La Veta,Colorado,81055,MarketplaceFacilitator,7.39,0.69,0,0,0,0,0,0,-0.69,-1.33,-2.6,0,0,3.46
"Jul 25, 2021 12:53:17 AM PDT",14530881991,Order,114-5179615-2505863,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,BATON ROUGE,LA,70810-1842,MarketplaceFacilitator,4.29,0.43,0,0,0,0,0,0,-0.43,-0.77,-2.16,0,0,1.36
"Jul 25, 2021 3:34:24 AM PDT",14530881991,Refund,112-4274160-2924210,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,Honolulu,HI,96830,MarketplaceFacilitator,-4.34,-0.2,0,0,0,0,0,0,0.2,0.62,0,0,0,-3.72
"Jul 25, 2021 5:03:58 AM PDT",14530881991,Order,113-5764810-5620207,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,FORT WORTH,TX,76108-4137,MarketplaceFacilitator,13.99,1.15,0,0,0,0,0,0,-1.15,-2.52,-3.64,0,0,7.83
"Jul 25, 2021 6:42:37 AM PDT",14530881991,Refund,114-2987348-2415465,EU_Axpp_mixed_Marbles_packof40,ARSUK Cat's Eye Coloured Glass Marble Runs Comes in a Bag for Toys Kids Party Gift Playing Ring Hole Off The Wall Games (40 PCs Colour Marbles),1,amazon.com,Standard Orders,Amazon,FREEMAN,SD,57029-5411,MarketplaceFacilitator,0,0,-5.76,-0.26,0,0,0,0,0.26,0,5.76,0,0,0
"Jul 25, 2021 7:49:06 AM PDT",14530881991,Order,113-6104197-5862619,SML_BBs_0.20g_1K_Bio_Bag_WHT,"ARSUK Airsoft BB Pellets 6mm 0.20g High-Grade Paintball Softair Ammunition for BBS Air Rifles, Pistols, Guns, and Airsoft Magazines Bullets",1,amazon.com,Standard Orders,Amazon,BALTIMORE,MD,21230-1307,MarketplaceFacilitator,7.39,0.44,0,0,0,0,0,0,-0.44,-1.33,-2.6,0,0,3.46
"Jul 25, 2021 11:14:58 AM PDT",14530881991,Order,111-4417757-7762624,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,FRANKLINVILLE,NJ,08322-4700,MarketplaceFacilitator,3.99,0,0,0,0,0,0,0,0,-0.38,-2.16,0,0,1.45
"Jul 25, 2021 3:30:17 PM PDT",14530881991,Order,113-0018537-2617800,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,LAS VEGAS,NV,89178-7552,MarketplaceFacilitator,3.99,0.33,0,0,0,0,0,0,-0.33,-0.38,-2.16,0,0,1.45
"Jul 25, 2021 3:32:05 PM PDT",14530881991,Order,113-5870566-0401001,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,PUYALLUP,WA,98374-9005,MarketplaceFacilitator,4.29,0.4,0,0,0,0,0,0,-0.4,-0.77,-2.16,0,0,1.36
"Jul 25, 2021 3:34:00 PM PDT",14530881991,Order,113-1285752-7219415,SML_BBs_0.20g_1K_Bio_Bag_WHT,"ARSUK Airsoft BB Pellets 6mm 0.20g High-Grade Paintball Softair Ammunition for BBS Air Rifles, Pistols, Guns, and Airsoft Magazines Bullets",1,amazon.com,Standard Orders,Amazon,PROVIDENCE,RI,02905-2822,MarketplaceFacilitator,7.39,0.52,0,0,0,0,0,0,-0.52,-1.33,-2.6,0,0,3.46
"Jul 25, 2021 6:22:27 PM PDT",14530881991,Order,111-6849350-0145803,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,WILLITS,CA,95490-8914,MarketplaceFacilitator,3.99,0.31,0,0,0,0,0,0,-0.31,-0.38,-2.16,0,0,1.45
"Jul 25, 2021 7:28:25 PM PDT",14530881991,Order,114-9384900-8426613,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,BIRMINGHAM,AL,35216,MarketplaceFacilitator,13.99,1.12,0,0,0,0,0,0,-1.12,-2.52,-3.64,0,0,7.83
"Jul 26, 2021 2:20:00 AM PDT",14530881991,Order,114-5789799-4997013,USA_S&L_BB_loader 90 Rd Clear,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (BB Loader 90 Transparent),1,amazon.com,Standard Orders,Amazon,MAZOMANIE,WI,53560-9630,MarketplaceFacilitator,6.19,0.34,0,0,0,0,0,0,-0.34,-1.12,-2.16,0,0,2.91
"Jul 26, 2021 2:34:33 AM PDT",14530881991,FBA Inventory Fee,xl796RP172,,FBA Removal Order: Disposal Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3
"Jul 26, 2021 2:34:44 AM PDT",14530881991,FBA Inventory Fee,xl796RP172,,FBA Removal Order: Disposal Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25
"Jul 26, 2021 2:35:00 AM PDT",14530881991,FBA Inventory Fee,xl796RP172,,FBA Removal Order: Disposal Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,-0.32
"Jul 26, 2021 8:37:54 AM PDT",14530881991,Order,111-9470742-1505009,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,CANASTOTA,NY,13032-4212,MarketplaceFacilitator,3.99,0,0,0,0,0,0,0,0,-0.38,-2.16,0,0,1.45
"Jul 26, 2021 9:37:17 AM PDT",14530881991,Order,114-5743907-6437821,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,CHINO HILLS,CA,91709-1450,MarketplaceFacilitator,4.79,0.37,0,0,0,0,0,0,-0.37,-0.46,-3.47,0,0,0.86
"Jul 26, 2021 10:02:48 AM PDT",14530881991,Order,114-9664282-9696228,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,ROCHESTER,NY,14626-2125,MarketplaceFacilitator,6.39,0.51,0,0,0,0,0,0,-0.51,-1.15,-3.47,0,0,1.77
"Jul 26, 2021 10:02:52 AM PDT",14530881991,Order,114-0799915-9782601,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,ROCHESTER,NY,14626-2125,MarketplaceFacilitator,6.39,0.51,0,0,0,0,0,0,-0.51,-1.15,-3.47,0,0,1.77
"Jul 26, 2021 10:28:30 AM PDT",14530881991,Order,113-4766148-6873035,USA_BxPP_TMI-1169_Nail_scissor_7cm,ARSUK Nail Scissors Toe Cuticle Cutter Trimmer for Fingernails Men and Women Pedicure Beauty Tools Stainless Steel (Nail Scissors Style 8),1,amazon.com,Standard Orders,Amazon,VENICE,FL,34292-1531,MarketplaceFacilitator,4.99,0.35,0,0,0,0,0,0,-0.35,-0.48,-2.7,0,0,1.81
"Jul 26, 2021 10:32:49 AM PDT",14530881991,Order,112-3205403-1001051,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,FORT PIERCE,FL,34951-3509,MarketplaceFacilitator,3.99,0.28,0,0,0,0,0,0,-0.28,-0.38,-2.16,0,0,1.45
"Jul 26, 2021 10:55:04 AM PDT",14530881991,Order,112-8594910-0309069,USA_S&L_BB_loader 90 Rd Clear,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (BB Loader 90 Transparent),1,amazon.com,Standard Orders,Amazon,Golden,CO,80403,MarketplaceFacilitator,6.19,0.28,0,0,0,0,0,0,-0.28,-1.12,-2.16,0,0,2.91
"Jul 26, 2021 11:02:44 AM PDT",14530881991,Refund,113-6193621-0097034,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK 10pcs Large Handmade Glow in The Dark Doted Style Glass Marbles Sports Toys & Outdoor (10 Pcs Glow in The Dark Marbles),1,amazon.com,Standard Orders,Amazon,GLEN CARBON,IL,62034-1571,MarketplaceFacilitator,-12.69,-0.9,0,0,0,0,0,0,0.9,1.82,0,0,0,-10.87
"Jul 26, 2021 12:52:00 PM PDT",14530881991,Order,112-3418844-2375408,S&L-FBA-USA-1187-Stork-Gold,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,BIG LAKE,MN,55309-8212,MarketplaceFacilitator,3.99,0.29,0,0,0,0,0,0,-0.29,-0.72,-2.35,0,0,0.92
"Jul 26, 2021 1:12:47 PM PDT",14530881991,Order,111-9519599-6550604,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,WEST BLOOMFIELD,MI,48323-2791,MarketplaceFacilitator,6.39,0.38,0,0,0,0,0,0,-0.38,-1.15,-3.47,0,0,1.77
"Jul 26, 2021 2:35:17 PM PDT",14530881991,Order,114-6252798-8775439,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,BEREA,OH,44017-2310,MarketplaceFacilitator,6.39,0.51,0,0,0,0,0,0,-0.51,-1.15,-3.47,0,0,1.77
"Jul 26, 2021 3:24:20 PM PDT",14530881991,Order,112-1572008-8893833,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,COMMERCE CITY,CO,80022-2308,MarketplaceFacilitator,4.29,0.2,0,0,0,0,0,0,-0.2,-0.77,-2.16,0,0,1.36
"Jul 26, 2021 4:54:51 PM PDT",14530881991,Order,112-2444806-3024232,FBA_79xpp_StomachPump-15.5inch,"Stomach Veterinary Pump for Animal Cattle Sheep Cow Horse Cattle Drench Pump, Rumen Pump, Aggers Pump Stainless Steel Equine Stomach Pump Tube Equestr",1,amazon.com,Standard Orders,Amazon,LA VETA,CO,81055-5150,MarketplaceFacilitator,56.99,5.36,0,0,0,0,0,0,-5.36,-10.26,-5.68,0,0,41.05
"Jul 26, 2021 5:30:04 PM PDT",14530881991,Order,114-3657558-9389040,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Nampa,ID,83686-8056,MarketplaceFacilitator,4.29,0.26,0,0,0,0,0,0,-0.26,-0.77,-2.16,0,0,1.36
"Jul 26, 2021 5:38:58 PM PDT",14530881991,Refund,114-7502191-3773034,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,MIAMI,FL,33133-4508,,-4.34,0,0,0,0,0,0,0,0,0.62,0,0,0,-3.72
"Jul 26, 2021 6:00:06 PM PDT",14530881991,Order,112-7068039-7641823,FBA-5xpp_Code:8049_Wooden_Handle,ARSUK Candle Snuffer Fire Extinguisher Solid Brass Nickel Wooden Candle Cover Tool to Safely Extinguish Candle Snuffer Candle Accessories (Wooden-Hand,1,amazon.com,Standard Orders,Amazon,Waverly,Tennessee,37185,MarketplaceFacilitator,9.09,0.89,0,0,0,0,0,0,-0.89,-1.63,-3.47,0,0,3.99
"Jul 26, 2021 6:31:48 PM PDT",14530881991,Order,113-1232519-3628243,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Albuquerque,NM,87106,MarketplaceFacilitator,4.29,0.34,0,0,0,0,0,0,-0.34,-0.77,-2.16,0,0,1.36
"Jul 26, 2021 7:01:38 PM PDT",14530881991,Order,111-5802759-2349828,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK 10pcs Large Handmade Glow in The Dark Doted Style Glass Marbles Sports Toys & Outdoor (10 Pcs Glow in The Dark Marbles),1,amazon.com,Standard Orders,Amazon,Marana,AZ,85653,MarketplaceFacilitator,12.69,1.03,0,0,0,0,0,0,-1.03,-2.28,-3.64,0,0,6.77
"Jul 26, 2021 8:38:32 PM PDT",14530881991,Refund,112-7816765-0041864,FBA-USA-1187-Stork-Gold,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,SAINT JOHN,IN,46373-9729,MarketplaceFacilitator,-4.49,-0.31,0,0,0,0,0,0,0.31,0.64,0,0,0,-3.85
"Jul 26, 2021 8:38:55 PM PDT",14530881991,Refund,112-8131878-7105861,FBA-USA-1190-Fancy-Gold,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,SAINT JOHN,IN,46373-9729,MarketplaceFacilitator,-4.49,-0.31,0,0,0,0,0,0,0.31,0.64,0,0,0,-3.85
"Jul 26, 2021 8:41:41 PM PDT",14530881991,Refund,112-7816765-0041864,FBA-USA-1187-Stork-Gold,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,SAINT JOHN,IN,46373-9729,MarketplaceFacilitator,-4.49,-0.31,0,0,0,0,0,0,0.31,0.64,0,0,0,-3.85
"Jul 26, 2021 9:51:40 PM PDT",14530881991,Refund,112-8131878-7105861,FBA-USA-1190-Fancy-Gold,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,SAINT JOHN,IN,46373-9729,MarketplaceFacilitator,-4.49,-0.31,0,0,0,0,0,0,0.31,0.64,0,0,0,-3.85
"Jul 27, 2021 12:36:44 AM PDT",14530881991,Order,112-8103450-3037069,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,2,amazon.com,Standard Orders,Amazon,COEUR D ALENE,ID,83815-8091,MarketplaceFacilitator,7.98,0.48,0,0,0,0,0,0,-0.48,-0.77,-4.32,0,0,2.89
"Jul 27, 2021 12:36:52 AM PDT",14530881991,Order,114-9645389-8154615,FBA_79xpp_StomachPump-15.5inch,"Stomach Veterinary Pump for Animal Cattle Sheep Cow Horse Cattle Drench Pump, Rumen Pump, Aggers Pump Stainless Steel Equine Stomach Pump Tube Equestr",1,amazon.com,Standard Orders,Amazon,ASHLAND,WI,54806-3548,MarketplaceFacilitator,57.99,3.19,0,0,0,0,0,0,-3.19,-10.44,-5.68,0,0,41.87
"Jul 27, 2021 1:23:36 AM PDT",14530881991,FBA Inventory Fee,xl4n78U727,,FBA Removal Order: Disposal Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3
