fecha y hora,identificador de pago,tipo,número de pedido,sku,descripción,cantidad,web de Amazon,gestión logística,ciudad de procedencia del pedido,comunidad autónoma de procedencia del pedido,código postal de procedencia del pedido,Formulario de recaudación de impuestos,ventas de productos,product sales tax,abonos de envío,impuestos por abonos de envío,abonos de envoltorio para regalo,giftwrap credits tax,devoluciones promocionales,promotional rebates tax,impuesto retenido en el sitio web,tarifas de venta,tarifas de Logística de Amazon,tarifas de otras transacciones,otro,total
18 jul 2021 18:45:48 UTC,15829271452,Pedido,405-2921150-3529122,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,VALLADOLID,VALLADOLID,47012,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
18 jul 2021 18:46:06 UTC,15829271452,Pedido,408-5196671-9528341,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Torrent,Valencia,46900,,14.17,0,0,0,0,0,0,0,0,-2.19,-3.78,0,0,8.2
18 jul 2021 18:46:22 UTC,15829271452,Pedido,406-3609383-3958738,Eu_Color-Marble_50pcs_3xpp,ARSUK Canicas Marbles Protección contra daños para Juguetes Deportivos y al Aire Libre (Color Marbles_40pcs),1,amazon.es,Amazon,Hoyos del Collado,Avila,5634,,5,0,0,0,0,0,0,0,0,-0.77,-3.02,0,0,1.21
18 jul 2021 18:47:27 UTC,15829271452,Pedido,408-8456036-3776319,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Colunga,Asturias,33341,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
18 jul 2021 19:08:58 UTC,15829271452,Pedido,408-7198030-7773112,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Tarritos para comida de bebé 250 ml. Alimentación infantil envases de conservación de plástico reutilizables sin BPA. apilables aptos para m,1,amazon.es,Amazon,Barcelona,Barcelona,8014,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.5,0,0,4.56
18 jul 2021 19:17:09 UTC,15829271452,Pedido,406-0681432-3787523,FBA_KMS-9892B2_H_M_Magnifier,ARSUK Lupa de cabeza LED con luz. para lectura reparación fabricación de relojes costura. 5 lentes de intercambio - Batería: 3AAA (no incluida),1,amazon.es,Amazon,Dos Hermanas,Sevilla,41704,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-3.5,0,0,6.57
19 jul 2021 0:05:57 UTC,15829271452,Pedido,408-8016827-3985919,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Madrid,Madrid,28036,MarketplaceFacilitator,14.05,2.95,1.64,0.35,0,0,0,0,-3.3,-2.63,-5.91,0,0,7.15
19 jul 2021 1:28:21 UTC,15829271452,Pedido,408-2860150-8621949,FBA_B-78810-1_Food Containers_7pcs,ARSUK Juego de almacenamiento de comida de 7 unidades,1,amazon.es,Amazon,Barberà del Vallès,Barcelona,8210,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.78,0,0,4.28
19 jul 2021 14:52:20 UTC,15829271452,Pedido,408-4813645-8244327,FBA 4PP_10pc_Doted_Marbles,ARSUK 10 Piezas Hechas a Mano con Flores Que Brillan en la Oscuridad. canicas de Vidrio. Juguetes Deportivos y Exteriores (10 Piezas de canicas puntea,1,amazon.es,Amazon,Fuengirola,Malaga,29640,MarketplaceFacilitator,9.09,1.91,0,0,0,0,0,0,-1.91,-1.7,-3.15,0,0,4.24
19 jul 2021 15:04:36 UTC,15829271452,Pedido,405-2859095-7453932,FBA_Swing_Target_Metal_Black,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistola de Aire Entrenamiento de Caza de Metal 37 x 26 x 20 cm (Balancearse,1,amazon.es,Amazon,Órgiva,Granada,18400,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
19 jul 2021 15:19:02 UTC,15829271452,Reembolso,402-9718428-2729944,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,ARSUK 250ml Contenedor de alimentos para bebés Congelador Bandejas para cubos Bebé Destete Alimentos Ollas Congelador Tubos Contenedores apilables 1,1,amazon.es,Amazon,Herrera,Sevilla,41567,,-16.79,0,0,0,0,0,0,0,0,2.07,0,0,0,-14.72
19 jul 2021 17:32:02 UTC,15829271452,Pedido,408-4733937-3401926,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,SEVILLA,SEVILLA/ANDALUCIA,41130,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
19 jul 2021 17:32:40 UTC,15829271452,Pedido,404-9407864-6661960,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,VIGO,spain,36201,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
19 jul 2021 17:52:22 UTC,15829271452,Pedido,402-2146096-5013107,FBA_RED_Ex79_ARS04TP_pebbles_1kg,ARSUK Guijarros de Vidrio Rojo/Piedras/Gemas/para jarrones de pecera de Acuario jardín de Flores decoración Interior al Aire Libre (200 Piezas),1,amazon.es,Amazon,DONOSTIA-SAN SEBASTIAN,Gipuzkoa,20011,MarketplaceFacilitator,7.85,1.65,0,0,0,0,0,0,-1.65,-1.47,-4.25,0,0,2.13
19 jul 2021 22:28:25 UTC,15829271452,Pedido,407-2867959-1237145,FBA_Bxpp_ClearPeebles-ARS04-1xPack-500gm,ARSUK Piedras de guijarros de Vidrio Decorativas Redondas claras Nuggets de florero,1,amazon.es,Amazon,alginet,valencia,46230,MarketplaceFacilitator,7.35,1.54,0,0,0,0,0,0,-1.54,-1.37,-3.15,0,0,2.83
20 jul 2021 1:30:16 UTC,15870348282,Pedido,405-5250253-5837923,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Villarta de san juan,Ciudad real,13210,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
20 jul 2021 1:39:20 UTC,15870348282,Pedido,405-6981625-9968363,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Juego de Fregona y Cubo. cabeza giratoria 360° y escurridor Con 2 Recambio de Microfibras. Productos y utensilios de limpieza,1,amazon.es,Amazon,OLESA DE MONTSERRAT,BARCELONA,8640,MarketplaceFacilitator,25.62,5.38,0,0,0,0,0,0,-5.38,-4.79,-9.6,0,0,11.23
20 jul 2021 11:48:19 UTC,15870348282,Pedido,403-0694538-2915521,FBA-5x4p_Clear-Code:ARS04-TP_2xPacks,ARSUK Transparente Piedras de Cristal. Piedras de Cristal Decorativas (1 kg. aprox. 200 unidades),3,amazon.es,Amazon,Llucmajor,Mallorca,7620,MarketplaceFacilitator,27.24,5.73,4.12,0.87,0,0,0,0,-6.6,-5.1,-16.87,0,0,9.39
20 jul 2021 16:25:13 UTC,15870348282,Pedido,402-8479375-4946720,FBA_Bxpp_ClearPeebles-ARS04-1xPack-500gm,ARSUK Piedras de guijarros de Vidrio Decorativas Redondas claras Nuggets de florero,1,amazon.es,Amazon,Carboneras,Andalucía,4140,MarketplaceFacilitator,7.35,1.54,3.3,0.69,0,0,0,0,-2.23,-1.37,-6.45,0,0,2.83
20 jul 2021 18:22:21 UTC,15870348282,Transferir,,,En la cuenta que termina en: 598,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-459.85,-459.85
20 jul 2021 18:36:58 UTC,15870348282,Pedido,407-8632460-4248304,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,MADRID,Madrid,28039,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
20 jul 2021 21:25:53 UTC,15870348282,Pedido,405-6992779-2440361,FBA_KMS-9892B2_H_M_Magnifier,ARSUK Lupa de cabeza LED con luz. para lectura reparación fabricación de relojes costura. 5 lentes de intercambio - Batería: 3AAA (no incluida),1,amazon.es,Amazon,Madrid,Madrid,28035,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-3.5,0,0,6.57
20 jul 2021 22:19:38 UTC,15870348282,Pedido,405-9807608-4589121,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Fregona Spray desencadenante Rociador de Agua Fregona para Limpiar el Piso Microfibra Spray Plano Fregona 700ml (Mop Rociador 600ml Morado),1,amazon.es,Amazon,Burjassot,Valencia,46100,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
20 jul 2021 22:21:05 UTC,15870348282,Pedido,404-0350308-0274738,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Alcalá de Henares,MADRID,28805,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
20 jul 2021 23:06:12 UTC,15870348282,Pedido,402-7999439-9112311,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Fregona Spray desencadenante Rociador de Agua Fregona para Limpiar el Piso Microfibra Spray Plano Fregona 700ml (Mop Rociador 600ml Morado),1,amazon.es,Amazon,San Fernando,Cádiz,11100,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
21 jul 2021 1:26:10 UTC,15870348282,Pedido,402-0911759-5760351,S&L-FBA_Baby_Scissors-639,ARSUK Tijeras para Uñas de bebé con puntas redondeadas. Tijeras de seguridad. bebé Cuidado de uñas 9.0cm Acero Inoxidable (bebé Uña tijeras),9,amazon.es,Amazon,MAGALUF,BALEARES,7181,MarketplaceFacilitator,29.7,6.21,1.52,0.27,0,0,-1.52,-0.27,-6.21,-2.97,-12.15,0,0,14.58
21 jul 2021 1:43:15 UTC,15870348282,Pedido,408-1966926-7979519,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Arges,Toledo,45122,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
21 jul 2021 1:43:15 UTC,15870348282,Pedido,408-4975462-8551513,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Barcelona,Barcelona,8035,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
21 jul 2021 6:15:38 UTC,15870348282,Pedido,405-3350942-5801122,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Monzon,Huesca,22400,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
21 jul 2021 10:06:13 UTC,15870348282,Tarifas de inventario de Logística de Amazon,,,Tarifa por almacenamiento prolongado,,Amazon.es,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.93,-0.93
21 jul 2021 10:57:32 UTC,15870348282,Reembolso,402-4047328-9164311,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Granada,Granada,18014,MarketplaceFacilitator,-14.05,-2.95,0,0,0,0,0,0,2.95,2.1,0,0,0,-11.95
21 jul 2021 13:00:01 UTC,15870348282,Pedido,403-4180989-2631521,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Alcalá de Henares,MADRID,28804,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
21 jul 2021 14:13:08 UTC,15870348282,Pedido,171-6651789-9449147,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Fregona Spray desencadenante Rociador de Agua Fregona para Limpiar el Piso Microfibra Spray Plano Fregona 700ml (Mop Rociador 600ml Morado),1,amazon.es,Amazon,Madrid,Madrid españa,28028,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
21 jul 2021 17:13:01 UTC,15870348282,Pedido,403-5801094-4798743,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,2,amazon.es,Amazon,Madrid,Madrid,28047,MarketplaceFacilitator,19.82,4.16,0,0,0,0,0,0,-4.16,-3.7,-6.3,0,0,9.82
21 jul 2021 20:11:02 UTC,15870348282,Pedido,402-1748476-8677966,FBA_Spraying_Mop_Purple_600ml_a2xpp,ARSUK Fregona con espray para suelo Laminado de madera y suelos de mármol. limpiasuelos. para suelos de azulejos. microfibra Sistema de barrido y roc,1,amazon.es,Amazon,Deltebre,Tarragona,43580,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
21 jul 2021 20:58:12 UTC,15870348282,Pedido,402-3349077-2829922,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,Beade,Pontevedra,36312,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
21 jul 2021 21:01:22 UTC,15870348282,Pedido,405-4524036-4692320,Fba_Chitsmastree_bag_Fx4p,ARSUK Bolsa para el árbol de Navidad. bolsa de transporte. estuche protector. bolsa de almacenamiento. Christmas storage bag Adecuado para árboles d,1,amazon.es,Amazon,Elche,Alicante,3203,MarketplaceFacilitator,10.74,2.26,0,0,0,0,0,0,-2.26,-2.01,-3.5,0,0,5.23
21 jul 2021 23:40:28 UTC,15870348282,Pedido,402-0091024-3721914,FBA3xpp_500gm/packof1_Black_pebble,ARSUK Cristal Piedras para Acuario y Decoración Negro Color- 500 gm,1,amazon.es,Amazon,Panticosa,Huesca,22661,MarketplaceFacilitator,7.26,1.53,0,0,0,0,0,0,-1.53,-1.36,-3.15,0,0,2.75
22 jul 2021 0:10:51 UTC,15870348282,Pedido,402-0091024-3721914,FBA_3xpp_500gm/packof1_Blue_pebbles,ARSUK Guijarros de Vidrio Piedras Decorativas Cuentas Nuggets Gemas Azulejos de Mosaico para jarrones Artesanía Jardín Cuencos Pecera (100 guijarros,1,amazon.es,Amazon,Panticosa,Huesca,22661,MarketplaceFacilitator,7.26,1.53,0,0,0,0,0,0,-1.53,-1.36,-3.15,0,0,2.75
22 jul 2021 0:11:27 UTC,15870348282,Pedido,402-0911759-5760351,S&L-FBA_Baby_Scissors-639,ARSUK Tijeras para Uñas de bebé con puntas redondeadas. Tijeras de seguridad. bebé Cuidado de uñas 9.0cm Acero Inoxidable (bebé Uña tijeras),1,amazon.es,Amazon,MAGALUF,BALEARES,7181,MarketplaceFacilitator,3.3,0.69,0.17,0.03,0,0,-0.17,-0.03,-0.69,-0.33,-1.35,0,0,1.62
22 jul 2021 1:06:24 UTC,15870348282,Pedido,407-6634616-3714755,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,1,amazon.es,Amazon,escobedo de camargo,cantabria,39609,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.15,0,0,4.91
22 jul 2021 3:44:46 UTC,15870348282,Pedido,171-8022695-5177162,FBA_Dxpp_100psc_ColourMarbles,ARSUK Cat'S Eye Color Glass Marble Runs. Viene en una Bolsa. protección contra daños. Juguetes Deportivos y Juegos al Aire Libre (100 Piezas de már,1,amazon.es,Amazon,Alberic,Valencia,46260,MarketplaceFacilitator,6.85,1.44,0,0,0,0,0,0,-1.44,-1.28,-3.15,0,0,2.42
22 jul 2021 6:39:34 UTC,15870348282,Pedido,404-7801382-6289136,Fba_5xpp_SpeedLoader-155_TRANSP,ARSUK Airsoft Plastic 500 Count Round Loader Loaded para Bolas de 6 mm BB (500 Vueltas-Transparente),1,amazon.es,Amazon,Alcalá de Henares,MADRID,28805,MarketplaceFacilitator,6.61,1.39,0,0,0,0,0,0,-1.39,-1.24,-3.15,0,0,2.22
22 jul 2021 12:14:46 UTC,15870348282,Pedido,171-5555642-4483511,SFP_Electric_peeler_White-B9xPP,ARSUK Peladora eléctrica multifunción Peladora de Manzana giratoria automática Peladora de Patatas Máquina de Corte de Verduras Herramienta de pel,1,amazon.es,Vendedor,Santiago,A Coruña,15888,MarketplaceFacilitator,16.52,3.47,20.98,4.41,0,0,0,0,-7.88,-7.01,0,0,0,30.49
22 jul 2021 16:37:14 UTC,15870348282,Pedido,403-1593531-4625156,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Juego de Fregona y Cubo. cabeza giratoria 360° y escurridor Con 2 Recambio de Microfibras. Productos y utensilios de limpieza,1,amazon.es,Amazon,Madrid,,28011,MarketplaceFacilitator,25.62,5.38,0,0,0,0,0,0,-5.38,-4.79,-9.6,0,0,11.23
22 jul 2021 16:43:40 UTC,15870348282,Pedido,408-4907133-6906712,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Fregona Spray desencadenante Rociador de Agua Fregona para Limpiar el Piso Microfibra Spray Plano Fregona 700ml (Mop Rociador 600ml Morado),1,amazon.es,Amazon,la jonquera,girona,17700,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-4.25,0,0,5.82
22 jul 2021 20:43:06 UTC,15870348282,Pedido,402-8102569-5711528,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,Boadilla del monte,Madrid,28660,MarketplaceFacilitator,8.26,1.73,0,0,0,0,0,0,-1.73,-0.82,-2.99,0,0,4.45
22 jul 2021 21:33:25 UTC,15870348282,Pedido,404-0414330-0523555,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,Marbella,MALAGA,29601,MarketplaceFacilitator,8.26,1.73,0,0,0,0,0,0,-1.73,-0.82,-2.99,0,0,4.45
22 jul 2021 21:38:20 UTC,15870348282,Pedido,408-9947255-4216316,FBA_KMS-9892B2_H_M_Magnifier,ARSUK Lupa de cabeza LED con luz. para lectura reparación fabricación de relojes costura. 5 lentes de intercambio - Batería: 3AAA (no incluida),1,amazon.es,Amazon,Inca,Baleares,7300,MarketplaceFacilitator,12.39,2.6,0,0,0,0,0,0,-2.6,-2.32,-3.5,0,0,6.57
22 jul 2021 21:54:06 UTC,15870348282,Pedido,407-7501615-8069917,FBA_4xpp_GreenPebbles:ARS05GR_1.5XPACKS,ARSUK Guijarros. Cuentas de Vidrio y Guijarros. Pepitas de Vidrio. Gemas de Forma Redonda. Piedras decorativas para jarrones. acuarios. velas flotante,1,amazon.es,Amazon,Zaragoza,Zaragoza,50003,MarketplaceFacilitator,8.26,1.73,0,0,0,0,0,0,-1.73,-1.54,-4.25,0,0,2.47
22 jul 2021 23:19:47 UTC,15870348282,Pedido,404-8988099-3777111,Eu_Color-Marble_50pcs_3xpp,ARSUK Canicas Marbles Protección contra daños para Juguetes Deportivos y al Aire Libre (Color Marbles_40pcs),1,amazon.es,Amazon,El vendrell,Tarragona,43700,MarketplaceFacilitator,5.04,1.06,0,0,0,0,0,0,-1.06,-0.94,-3.02,0,0,1.08
23 jul 2021 0:12:05 UTC,15870348282,Pedido,403-9837125-8971545,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,IGUALADA,BARCELONA,8700,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-3.78,0,0,7.64
23 jul 2021 1:34:02 UTC,15870348282,Pedido,403-2390872-0744327,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Estuche rígido para Pistola de Airsoft BB. Balines y Cartuchos Bolsa - Interior de Espuma (31cm Estuche-Negro),1,amazon.es,Amazon,La Roda de Andalucía,sevilla,41590,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
23 jul 2021 6:20:27 UTC,15870348282,Pedido,403-4264824-3956320,FBA_12inch_guncase_Black_9xPP_EBA,ARSUK Estuche rígido para Pistola de Airsoft BB. Balines y Cartuchos Bolsa - Interior de Espuma (31cm Estuche-Negro),1,amazon.es,Amazon,Azuqueca de Henares,Guadalajara,19200,MarketplaceFacilitator,14.88,3.12,0,0,0,0,0,0,-3.12,-2.78,-3.78,0,0,8.32
23 jul 2021 7:24:16 UTC,15870348282,Pedido,408-1654944-5537129,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Renedo,Cantabria,39470,MarketplaceFacilitator,14.05,2.95,0,0,0,0,0,0,-2.95,-2.63,-4.25,0,0,7.17
23 jul 2021 11:08:24 UTC,15870348282,Pedido,402-3776059-5242723,FBA-5x4p_Clear-Code:ARS04-TP_2xPacks,ARSUK Transparente Piedras de Cristal. Piedras de Cristal Decorativas (1 kg. aprox. 200 unidades),2,amazon.es,Amazon,Llucmajor,Mallorca,7620,MarketplaceFacilitator,18.16,3.82,4.13,0.86,0,0,0,0,-4.68,-3.4,-12.62,0,0,6.27
23 jul 2021 12:32:41 UTC,15870348282,Pedido,403-3617462-7261959,2 x MOP HEAD,2 x Recambio Fregona Cabeza Microfibra. Redondo Reemplazo Fregona Giratoria de Recambio Fregona Cabezaa Universal 360 ° Fregona Duradero,1,amazon.es,Vendedor,Madrid,,28011,MarketplaceFacilitator,7.43,1.56,18.45,3.88,0,0,0,0,-5.44,-4.19,0,0,0,21.69
23 jul 2021 12:42:23 UTC,15870348282,Reembolso,408-8016827-3985919,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK Parabalas de Metal para dianas de 14x14cm. Soporte de dianas para Rifles. Pistolas de Aire comprimido,1,amazon.es,Amazon,Madrid,Madrid,28036,MarketplaceFacilitator,0,0,-1.64,-0.35,0,0,0,0,0.35,0,1.66,0,0,0.02
23 jul 2021 13:15:47 UTC,15870348282,Pedido,403-0886947-6410757,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,1,amazon.es,Amazon,Guadalajara,Guadalajara,19004,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.15,0,0,4.91
23 jul 2021 17:38:43 UTC,15870348282,Pedido,406-2321674-7097922,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Juego de Fregona y Cubo. cabeza giratoria 360° y escurridor Con 2 Recambio de Microfibras. Productos y utensilios de limpieza,1,amazon.es,Amazon,ALGETE,MADRID,28110,MarketplaceFacilitator,25.62,5.38,0,0,0,0,0,0,-5.38,-4.79,-9.6,0,0,11.23
23 jul 2021 22:44:49 UTC,15870348282,Pedido,402-9091776-4167563,Fba_5xpp_SpeedLoader-155_TRANSP,ARSUK Airsoft Plastic 500 Count Round Loader Loaded para Bolas de 6 mm BB (500 Vueltas-Transparente),1,amazon.es,Amazon,BARCELONA,,8037,MarketplaceFacilitator,6.61,1.39,0,0,0,0,0,0,-1.39,-1.24,-3.15,0,0,2.22
24 jul 2021 0:45:29 UTC,15870348282,Pedido,408-7772469-8246766,Axpp_Milky/colour_Marbles_packof50,ARSUK Cat'S Eye Color Glass Marble Runs. Viene en una Bolsa. protección contra daños. Juguetes Deportivos y Juegos al Aire Libre (40 Piezas de márm,1,amazon.es,Amazon,Molins de rei,Barcelona,8750,MarketplaceFacilitator,4.3,0.9,0,0,0,0,0,0,-0.9,-0.8,-2.18,0,0,1.32
24 jul 2021 3:17:12 UTC,15870348282,Tarifas de inventario de Logística de Amazon,B07R238MXL,,Tarifa por devolución de inventario,,Amazon.es,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,-0.65
24 jul 2021 14:22:33 UTC,15870348282,Pedido,403-0233555-0249151,Fba_Bxpp_ColourMarbels_100pcs,ARSUK 100 Pedazos Mármoles de Cristal Coloridos. Juguetes de Bolas de Canicas para Juguetes de la Decoración. Consolas de Juegos. Juego de niños. C,1,amazon.es,Amazon,Sarriguren,Navarra,31621,MarketplaceFacilitator,9.91,2.08,0,0,0,0,0,0,-2.08,-1.85,-3.15,0,0,4.91
24 jul 2021 14:42:36 UTC,15870348282,Pedido,404-7989559-7613964,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Objetivo de Airsoft Reinicio automático para práctica de Tiro para Pistolas de Aire Entrenamiento de Caza. de Metal 37x 26x20 cm,1,amazon.es,Amazon,barcelona,Barcelona,8025,,14.17,3.12,0,0,0,0,0,0,0,-2.67,-3.78,0,0,10.84
24 jul 2021 16:15:29 UTC,15870348282,Pedido,405-3686351-4333145,FBA_8pcs-plastic-box-Small,ARSUK Recipientes para comida de bebé 120 ml. envases de conservación de plástico reutilizables sin BPA. apilables. aptos para microondas y congela,1,amazon.es,Amazon,BARCELONA,BARCELONA,8035,MarketplaceFacilitator,8.26,1.73,0,0,0,0,0,0,-1.73,-0.82,-2.99,0,0,4.45
