Datum/Uhrzeit	Abrechnungsnummer	Typ	Bestellnummer	SKU	Beschreibung	Menge	Marketplace	Versand	Ort der Bestellung	Bundesland	Postleitzahl	Steuererhebungsmodell	Umsätze	Produktumsatzsteuer	Gutschrift für Versandkosten	Steuer auf Versandgutschrift	Gutschrift für Geschenkverpackung	Steuer auf Geschenkverpackungsgutschriften	Rabatte aus Werbeaktionen	Steuer auf Aktionsrabatte	Einbehaltene Steuer auf Marketplace	Verkaufsgebühren	Gebühren zu Versand durch Amazon	Andere Transaktionsgebühren	Andere	Gesamt
05.01.2022 10:22:35 UTC	16869869152	Bestellung	304-2245893-1847507	A_FBA_Spinning_Shooting_Target	ARSUK Airsoft Pellet Spinnen Ziel Selbst Zurücksetzen Schwingen Ziel Metall Zum Luftgewehr. Gewehr. und Pistole Indoor Draussen Schießen Üben	1	amazon.de	Amazon	Nordhorn		48527	MarketplaceFacilitator	14.71	2.79	0	0	0	0	0	0	-2.79	-2.63	-3.38	0	0	8.7
05.01.2022 10:24:26 UTC	16869869152	Bestellung	302-9484683-9128308	FBA_8xc9_0.20g-2K-Pellets-BLACK	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Abensberg		93326	MarketplaceFacilitator	9.24	1.76	0	0	0	0	0	0	-1.76	-1.65	-2.52	0	0	5.07
05.01.2022 10:33:56 UTC	16869869152	Bestellung	303-3525904-5467546	A_FBA_16gm_Capsule_10_Pack	ARSUK 16g CO2 Patronen Gewinde Gas Kapsel Schnell Luft Nachfüllung Zum Fahrrad Auto Fahrzeuge Schrader Aufblasgerät Fahrrad Reifen Pumpe Fett Straß	1	amazon.de	Amazon	Wien	Wien	1060	MarketplaceFacilitator	13.28	2.66	0	0	0	0	0	0	-2.66	-1.28	-2.62	0	0	9.38
05.01.2022 10:38:08 UTC	16869869152	Bestellung	305-6782512-5725917	FBA_1X_27W Replacement Bulb-8X99	ARSUK Ersatz-Leuchtmittel für Tageslicht-Leselampen. 27 W. 4-polig. GX10Q-4. Vierfachröhre (6500 K)	1	amazon.de	Amazon	Berlin		13505	MarketplaceFacilitator	10.63	2.02	0	0	0	0	0	0	-2.02	-1.9	-2.66	0	0	6.07
05.01.2022 10:42:53 UTC	16869869152	Bestellung	305-4043540-2019518	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Borken	Nordrhein-Westfalen	46325	MarketplaceFacilitator	7.35	1.4	0	0	0	0	0	0	-1.4	-0.7	-2.95	0	0	3.7
05.01.2022 10:47:15 UTC	16869869152	Bestellung	028-9047206-6873165	FBA_Red_Apple_Peeler_New	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	forstinning	bayern	85661	MarketplaceFacilitator	10.92	2.07	0	0	0	0	0	0	-2.07	-1.95	-3.38	0	0	5.59
05.01.2022 11:08:12 UTC	16869869152	Bestellung	306-5788375-6617945	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	2	amazon.de	Amazon	Frankfurt Am Main		65929	MarketplaceFacilitator	23.52	4.46	0	0	0	0	0	0	-4.46	-4.2	-5.04	0	0	14.28
05.01.2022 11:09:38 UTC	16869869152	Bestellung	306-0569314-6292322	FBA_Spraying_Mop_Green_600ml_A2xpp	ARSUK Spray Mop für Hartholz-Laminatfliesen Marmorboden Nasses und trockenes Vinyl mit Active-Trigger-Fensterreiniger	1	amazon.de	Amazon	Husum	Schleswig-Holstein	25813	MarketplaceFacilitator	15.12	2.87	0	0	0	0	0	0	-2.87	-2.7	-3.99	0	0	8.43
05.01.2022 11:25:22 UTC	16869869152	Bestellung	304-2522146-3318719	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Hamburg		22149	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
05.01.2022 11:42:59 UTC	16869869152	Bestellung	303-1031488-5268328	FBA_greenApple_peeler_Hx99	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	Bonn	NRW	53117	MarketplaceFacilitator	11.59	2.2	0	0	0	0	0	0	-2.2	-2.07	-3.38	0	0	6.14
05.01.2022 11:47:21 UTC	16869869152	Bestellung	305-1954724-2308362	EU_3Xpp_0.20g_1000_White_Pellets_Bio	ARSUK Softair kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Kirchheim Unter Teck		73230	MarketplaceFacilitator	5.88	1.12	3.35	0.64	0	0	-3.35	-0.64	-1.12	-1.05	-2.16	0	0	2.67
05.01.2022 12:13:36 UTC	16869869152	Bestellung	302-9664560-7459526	FBA_0.20G_5000_Pellets_Bio_Tub_White	ARSUK Airsoft BB Pellets Bälle Hoch- Grade Paintball Schwer Pflicht und glatt Poliert - In der Wanne - 6mm 0.20g. 5000 Runden	1	amazon.de	Amazon	Hamm		59063	MarketplaceFacilitator	14.29	2.71	0	0	0	0	0	0	-2.71	-2.55	-3.99	0	0	7.75
05.01.2022 12:34:11 UTC	16869869152	Bestellung	306-7963341-9357116	Fba_Chitsmastree_bag_Fx4p	ARSUK Aufbewahrungstasche für Weihnachtsbaum. Transporthülle. Schutzhülle. Tragtasche. Aufbewahrungsbeutel. Christmas Tree Storage Bag Geeignet fü	1	amazon.de	Amazon	Hamburg		22399	MarketplaceFacilitator	10.08	1.91	0	0	0	0	0	0	-1.91	-1.8	-2.95	0	0	5.33
05.01.2022 12:35:13 UTC	16869869152	Bestellung	304-4183504-8059566	A4xpp_code:1328_shipbell_3inch	ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs antik Vintage Entwurfs Garten Glocke für Schulempfang. Abendessen. Shop. Hotelservice. Han	1	amazon.de	Amazon	Vilseck		92249	MarketplaceFacilitator	19.32	3.67	3.35	0.64	0	0	0	0	-4.31	-2.99	-6.62	0	0	13.06
05.01.2022 12:51:49 UTC	16869869152	Bestellung	306-4975112-4019534	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Uelzen		29525	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
05.01.2022 13:11:09 UTC	16869869152	Erstattung	302-9664560-7459526	FBA_0.20G_5000_Pellets_Bio_Tub_White	ARSUK Airsoft BB Pellets Bälle Hoch- Grade Paintball Schwer Pflicht und glatt Poliert - In der Wanne - 6mm 0.20g. 5000 Runden	1	amazon.de	Amazon	Hamm		59063	MarketplaceFacilitator	-14.29	-2.71	0	0	0	0	0	0	2.71	2.04	0	0	0	-12.25
05.01.2022 14:04:17 UTC	16869869152	Bestellung	304-9055180-1392351	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Zehdenick		16792	MarketplaceFacilitator	12.76	2.43	0	0	0	0	0	0	-2.43	-2.28	-2.52	0	0	7.96
05.01.2022 14:27:24 UTC	16869869152	Bestellung	302-0285175-0304309	FBA_Glass_Bowl_200ml_6pcs	ARSUK Babynahrung Aufbewahrung behälter Geschirr-Sets für Kinder. Gefrierfest Mikrowellengeeignet Luftdicht BPA-Frei - 6-teilig. 200 ml Glasschalen	1	amazon.de	Amazon	Lautertal (odenwald)	Hessen	64686	MarketplaceFacilitator	13.44	2.55	0	0	0	0	0	0	-2.55	-2.4	-2.66	0	0	8.38
05.01.2022 14:47:39 UTC	16869869152	Bestellung	306-6792576-1657130	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Bad Wurzach		88410	MarketplaceFacilitator	12.68	2.41	1.12	0.21	0	0	-1.12	-0.21	-2.41	-2.26	-2.52	0	0	7.9
05.01.2022 15:34:11 UTC	16869869152	Bestellung	028-5999219-0984310	8xpp_code:ARS-HM	ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen	1	amazon.de	Amazon	Boden		56412	MarketplaceFacilitator	11.59	2.2	0	0	0	0	-0.24	-0.04	-2.16	-2.03	-2.52	0	0	6.8
05.01.2022 15:38:25 UTC	16869869152	Bestellung	303-0704327-1235524	FBA_8pcs-plastic-box-Small	ARSUK Mini-Vorratsbehälter 8 Stück - 120ml. Mehrfarbig. Kunststoff. BPA-Frei. 5.7x5.7x3.8cm BPA-Frei	1	amazon.de	Amazon	Feldkirchen-Westerham		83620	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
05.01.2022 15:46:13 UTC	16869869152	Bestellung	306-7394374-2529142	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Trier	Rheinland-Pfalz	54296	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
05.01.2022 15:46:16 UTC	16869869152	Bestellung	302-7110351-3249110	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Zella-Mehlis		98544	MarketplaceFacilitator	12.76	2.43	0	0	0	0	0	0	-2.43	-2.28	-2.52	0	0	7.96
05.01.2022 16:01:32 UTC	16869869152	Bestellung	303-2248754-6829148	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Burghausen		84489	MarketplaceFacilitator	12.6	2.39	3.35	0.64	0	0	0	0	-3.03	-2.25	-5.93	0	0	7.77
05.01.2022 16:05:00 UTC	16869869152	Bestellung	304-7595808-7207539	FBA_BxPP_Coloured_mXarbel_100pc	ARSUK Color Cat's Eye Glasmurmeln für Sportspielzeug & Outdoor	1	amazon.de	Amazon	Wien		1230	MarketplaceFacilitator	7.05	1.41	0	0	0	0	0	0	-1.41	-1.27	-2.52	0	0	3.26
05.01.2022 16:05:04 UTC	16869869152	Bestellung	303-8044858-3456368	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Neustift-Innermanzing	Niederösterreich	3052	MarketplaceFacilitator	7.35	1.47	0.56	0.11	0	0	-0.56	-0.11	-1.47	-0.71	-2.95	0	0	3.69
05.01.2022 16:17:43 UTC	16869869152	Bestellung	303-9653390-5180324	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Griesheim		64347	MarketplaceFacilitator	19.32	3.67	3.35	0.64	0	0	0	0	-4.31	-3.45	-6.62	0	0	12.6
05.01.2022 16:21:54 UTC	16869869152	Erstattung	305-7465170-5476318	FBA_Purple_SprayingMop_600ml_A2xpp	ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre	1	amazon.de	Amazon	Cottbus	Brandenburg	3048	MarketplaceFacilitator	-15.96	-3.03	0	0	0	0	0	0	3.03	2.28	0	0	0	-13.68
05.01.2022 16:29:59 UTC	16869869152	Bestellung	306-7220655-5401937	Boot-Scraper-2brush-code:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Schuhzubehör & Pflege Gusseisen Stiefel Gestell Halter und Praktisch Stiefel Stand	1	amazon.de	Amazon	Wien	Wien	1230	MarketplaceFacilitator	32.76	6.55	0	0	0	0	0	0	-6.55	-5.9	-4.77	0	0	22.09
05.01.2022 16:32:11 UTC	16869869152	Bestellung	028-5556128-4483537	FBA_ 6xpp_200PCS _BLACK_Pebbles	ARSUK Kiesel. Granulate. Glassteine. Kieselsteine. Wasserperlen. Glasnuggets. bunt Deko Mosaiksteine. Gerundete Dekorsteine für Vasen und Dekoration	1	amazon.de	Amazon	Zürich	Zürich	8045		8.98	0	0	0	0	0	0	0	0	-1.35	-3.99	0	0	3.64
05.01.2022 16:33:23 UTC	16869869152	Bestellung	028-5577941-7785102	FBA_apple_peeler_red_70099	ARSUK Apfelschäler. Corer. Kartoffel Obst Schäler und Cutter. Schälmaschine. Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Rot)	1	amazon.de	Amazon	Jever	Niedersachsen	26441	MarketplaceFacilitator	11.3	2.15	0	0	0	0	0	0	-2.15	-2.02	-3.38	0	0	5.9
05.01.2022 16:51:13 UTC	16869869152	Erstattung	028-7704833-1262701	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Hamburg		22115	MarketplaceFacilitator	-16.8	-3.19	0	0	0	0	0	0	3.19	2.4	0	0	0	-14.4
05.01.2022 16:53:36 UTC	16869869152	Erstattung	306-6365775-1619514	A4xpp_code:1328_shipbell_3inch	ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs antik Vintage Entwurfs Garten Glocke für Schulempfang. Abendessen. Shop. Hotelservice. Han	1	amazon.de	Amazon	Lodersleben	Sachsen-Anhalt	6268	MarketplaceFacilitator	-25.2	-4.79	0	0	0	0	0	0	4.79	3.12	0	0	0	-22.08
05.01.2022 16:58:49 UTC	16869869152	Bestellung	306-7401040-7322707	Fba_Chitsmastree_bag_Fx4p	ARSUK Aufbewahrungstasche für Weihnachtsbaum. Transporthülle. Schutzhülle. Tragtasche. Aufbewahrungsbeutel. Christmas Tree Storage Bag Geeignet fü	1	amazon.de	Amazon	Lappersdorf	Bayern	93138	MarketplaceFacilitator	10.08	1.91	0	0	0	0	0	0	-1.91	-1.8	-2.95	0	0	5.33
05.01.2022 18:01:43 UTC	16869869152	Bestellung	302-1850983-8012310	FBA_A0xpp_Apple_peeler_Green	ARSUK Apfelschäler. Corer. Kartoffel Obst Schäler und Cutter. Schälmaschine. Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)	1	amazon.de	Amazon	Oberkochen	Deutschland	73447	MarketplaceFacilitator	11.25	2.14	1.12	0.21	0	0	-1.12	-0.21	-2.14	-2.01	-3.38	0	0	5.86
05.01.2022 18:19:53 UTC	16869869152	Bestellung	306-9457026-2905150	FBA_TL-Th_holder_Code_Tol-05-Chrome	ARSUK Toilettenpapierhalter mit Handyregal. Wand-Seidenpapierspender für die Küche im Badezimmer. Klebstoff- und Schraubenmontage (Chrom)	1	amazon.de	Amazon	Altdorf		84032	MarketplaceFacilitator	9.57	1.82	1.67	0.32	0	0	-1.67	-0.32	-1.82	-1.48	-3.38	0	0	4.71
05.01.2022 18:40:27 UTC	16869869152	Erstattung	304-7842051-5723552	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Zwickau	Sachsen	8056	MarketplaceFacilitator	-7.26	-1.38	0	0	0	0	0	0	1.38	0.55	0	0	0	-6.71
05.01.2022 18:41:32 UTC	16869869152	Anpassung	303-5750958-6057119	FBA_27W_Replacement_Bulb_Expp	Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung	1							0	0	0	0	0	0	0	0	0	0	0	0	8.73	8.73
05.01.2022 18:46:41 UTC	16869869152	Bestellung	302-9809630-5800343	8xpp_code:ARS-HM	ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen	1	amazon.de	Amazon	Rösrath	NRW	51503	MarketplaceFacilitator	11.59	2.2	0	0	0	0	-0.24	-0.04	-2.16	-2.03	-2.52	0	0	6.8
05.01.2022 18:47:53 UTC	16869869152	Bestellung	305-6328289-4200352	S&L-FBA-Color-Marble_40pcs_4xpp	ARSUK Cat's Eye Glasmurmeln Schutz vor Beschädigungen für Sportspielzeug und Outdoor (Farbe Marbles_40pcs)	1	amazon.de	Amazon	Seggebruch		31691	MarketplaceFacilitator	5.12	0.97	0	0	0	0	0	0	-0.97	-0.91	-1.32	0	0	2.89
05.01.2022 18:50:30 UTC	16869869152	Bestellung	028-0186546-6124344	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	2	amazon.de	Amazon	Jena		7749	MarketplaceFacilitator	14.7	2.8	0	0	0	0	0	0	-2.8	-1.4	-5.9	0	0	7.4
05.01.2022 18:56:21 UTC	16869869152	Bestellung	028-1120267-1465152	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Zwingenberg		69439	MarketplaceFacilitator	8.19	1.56	0	0	0	0	0	0	-1.56	-1.46	-2.66	0	0	4.07
05.01.2022 18:59:32 UTC	16869869152	Bestellung	028-6763259-1518713	Fba_Arsuk_Replacement_6xpp	ARSUK Leuchtmittel Leuchtstoffröhre 27W Ersatz für Tischleuchte. in der Nähe von Tageslicht High Vision Desktop Light 4-polig (Leuchtstoffröhre 27	1	amazon.de	Amazon	Berlin		12435	MarketplaceFacilitator	10.24	1.95	4.19	0.8	0	0	0	0	-2.75	-1.83	-6.71	0	0	5.89
05.01.2022 19:12:11 UTC	16869869152	Bestellung	028-4631219-6169128	FBA-5x7p_ARS04-TP Clear-2xPacks	ARSUK Kiesel. Granulate. Glassteine. Kieselsteine. Wasserperlen. Glasnuggets. bunt Deko Mosaiksteine. Gerundete Dekorsteine für Vasen und Dekoration	1	amazon.de	Amazon	delitzsch		4509	MarketplaceFacilitator	8.56	1.63	0	0	0	0	0	0	-1.63	-1.53	-3.99	0	0	3.04
05.01.2022 19:45:20 UTC	16869869152	Erstattung	306-9457026-2905150	FBA_TL-Th_holder_Code_Tol-05-Chrome	ARSUK Toilettenpapierhalter mit Handyregal. Wand-Seidenpapierspender für die Küche im Badezimmer. Klebstoff- und Schraubenmontage (Chrom)	1	amazon.de	Amazon	Altdorf		84032	MarketplaceFacilitator	-9.57	-1.82	-1.67	-0.32	0	0	1.67	0.32	1.82	1.18	0	0	0	-8.39
05.01.2022 19:55:06 UTC	16869869152	Erstattung	028-1120267-1465152	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Zwingenberg		69439	MarketplaceFacilitator	-8.19	-1.56	0	0	0	0	0	0	1.56	1.17	0	0	0	-7.02
05.01.2022 20:09:48 UTC	16869869152	Bestellung	304-0995683-4943552	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Dorsten	Nordrhein-Westfalen	46286	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
05.01.2022 20:15:45 UTC	16869869152	Bestellung	306-4114346-3036310	FBA_1X_27W Replacement Bulb-8X99	ARSUK Ersatz-Leuchtmittel für Tageslicht-Leselampen. 27 W. 4-polig. GX10Q-4. Vierfachröhre (6500 K)	1	amazon.de	Amazon	Schwerin	Mecklenburg-Vorpommern	19053	MarketplaceFacilitator	10.63	2.02	0	0	0	0	0	0	-2.02	-1.9	-2.66	0	0	6.07
05.01.2022 20:20:05 UTC	16869869152	Bestellung	306-5334769-3691540	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Berlin		14109	MarketplaceFacilitator	12.76	2.43	0	0	0	0	0	0	-2.43	-2.28	-2.52	0	0	7.96
05.01.2022 21:17:49 UTC	16869869152	Bestellung	303-3297523-1423547	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	2	amazon.de	Amazon	Wieglitz		39345	MarketplaceFacilitator	25.2	4.78	3.35	0.64	0	0	-3.35	-0.64	-4.78	-4.5	-5.32	0	0	15.38
05.01.2022 21:43:26 UTC	16869869152	Bestellung	304-2105338-9314715	FBA_apple_peeler_red_70099	ARSUK Apfelschäler. Corer. Kartoffel Obst Schäler und Cutter. Schälmaschine. Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Rot)	1	amazon.de	Amazon	Schmalfeld	Schleswig-Holstein	24640	MarketplaceFacilitator	11.34	2.15	0	0	0	0	0	0	-2.15	-2.02	-3.38	0	0	5.94
05.01.2022 21:43:52 UTC	16869869152	Bestellung	302-6776294-0837114	Fba_Chitsmastree_bag_Fx4p	ARSUK Aufbewahrungstasche für Weihnachtsbaum. Transporthülle. Schutzhülle. Tragtasche. Aufbewahrungsbeutel. Christmas Tree Storage Bag Geeignet fü	1	amazon.de	Amazon	Gifhorn	Niedersachsen	38518	MarketplaceFacilitator	10.08	1.91	0	0	0	0	0	0	-1.91	-1.8	-2.95	0	0	5.33
05.01.2022 21:44:22 UTC	16869869152	Bestellung	028-0419859-6371502	Fba_Chitsmastree_bag_Fx4p	ARSUK Aufbewahrungstasche für Weihnachtsbaum. Transporthülle. Schutzhülle. Tragtasche. Aufbewahrungsbeutel. Christmas Tree Storage Bag Geeignet fü	1	amazon.de	Amazon	Wittenberge		19322	MarketplaceFacilitator	10.08	1.91	0	0	0	0	0	0	-1.91	-1.8	-2.95	0	0	5.33
05.01.2022 22:10:26 UTC	16869869152	Bestellung	302-3892243-6809110	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Gibswil-Ried	Switzerland	8498		12.6	0	6.49	0	0	0	0	0	0	-1.89	-8.11	0	0	9.09
05.01.2022 22:52:50 UTC	16869869152	Bestellung	305-3490339-7821120	FBA-ARS_GlassFoodContainers-6pcsx200ml	ARSUK Aufbewahrungsbehälter für Babynahrung aus Glas. kleine Tupperware Entwöhnungsschalen - Snack-Töpfe für Kleinkinder. Gefrierschrank-Boxen |	1	amazon.de	Amazon	Copenhagen		2200	MarketplaceFacilitator	13.44	3.36	1.7	0.42	0	0	-1.7	-0.42	-3.36	-2.52	-4.3	0	0	6.62
05.01.2022 23:02:42 UTC	16869869152	Bestellung	306-7675655-4797107	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Berlin		10785	MarketplaceFacilitator	7.35	1.4	0	0	0	0	0	0	-1.4	-0.7	-2.95	0	0	3.7
05.01.2022 23:12:10 UTC	16869869152	Bestellung	S02-6958367-1242350	FBA_6xppBabyContainerARS-78805Medium8pcs	ARSUK Aufbewahrungsbehälter für Babynahrung Gefrierfest Mikrowellengeeignet Luftdicht Kleines Container Set. 8 Stück. 250ml BPA-Frei	1	si-prod-marketplace-de.stores.amazon.de	Amazon	Großenaspe	Schleswig-Holstein	24623		0	0	0	0	0	0	0	0	0	0	-4.2	0	0	-4.2
05.01.2022 23:25:48 UTC	16869869152	Bestellung	028-4722239-9154768	DR-1AOM-SG5K	ARSUK Kiesel. Granulate. Glassteine. Kieselsteine. Wasserperlen. Glasnuggets. bunt Deko Mosaiksteine. Gerundete Dekorsteine für Vasen und Dekoration	2	amazon.de	Amazon	Garbsen	Niedersachsen	30827	MarketplaceFacilitator	17.94	3.4	0	0	0	0	0	0	-3.4	-3.2	-7.98	0	0	6.76
05.01.2022 23:27:10 UTC	16869869152	Bestellung	303-3141116-8859544	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Müden		38539	MarketplaceFacilitator	11.84	2.25	0.83	0.16	0	0	-1.66	-0.31	-4.2	-3.94	-2.52	0	0	2.45
05.01.2022 23:27:10 UTC	16869869152	Bestellung	303-3141116-8859544	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Müden		38539		11.84	2.25	0.84	0.16	0	0	-1.68	-0.31	0	0	-2.52	0	0	10.58
05.01.2022 23:28:28 UTC	16869869152	Bestellung	304-1333559-6178738	FBA_Dxpp_100psc_ColourMarbles	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Wetter (hessen)	Hessen	35083	MarketplaceFacilitator	7.76	1.47	0	0	0	0	0	0	-1.47	-1.38	-2.52	0	0	3.86
05.01.2022 23:31:36 UTC	16869869152	Bestellung	306-1132365-4486721	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Swisttal		53913	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
06.01.2022 00:27:33 UTC	16869869152	Bestellung	304-1445510-6303504	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Wien		1010	MarketplaceFacilitator	12.76	2.55	1.11	0.22	0	0	-1.11	-0.22	-2.55	-2.3	-2.52	0	0	7.94
06.01.2022 00:30:09 UTC	16869869152	Anpassung	303-2493444-0397143	FBA_27W_Replacement_Bulb_Expp	Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung	1							0	0	0	0	0	0	0	0	0	0	0	0	8.38	8.38
