Datum/Uhrzeit,Abrechnungsnummer,Typ,Bestellnummer,SKU,Beschreibung,Menge,Marketplace,Versand,Ort der Bestellung,Bundesland,Postleitzahl,Steuererhebungsmodell,Umsätze,Produktumsatzsteuer,Gutschrift für Versandkosten,Steuer auf Versandgutschrift,Gutschrift für Geschenkverpackung,Steuer auf Geschenkverpackungsgutschriften,Rabatte aus Werbeaktionen,Steuer auf Aktionsrabatte,Einbehaltene Steuer auf Marketplace,Verkaufsgebühren,Gebühren zu Versand durch Amazon,Andere Transaktionsgebühren,Andere,Gesamt
22.07.2021 22:03:40 UTC,15870325592,Bestellung,305-1201916-4888305,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre,1,amazon.de,Amazon,Sömmerda,,99610,MarketplaceFacilitator,"11,93","2,27",0,0,0,0,0,0,"-2,27","-2,13","-3,99",0,0,"5,81"
22.07.2021 22:36:26 UTC,15870325592,Bestellung,304-4955575-8534730,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,Mommenheim,Rheinland-Pfalz,55278,MarketplaceFacilitator,"8,39","1,60",0,0,0,0,0,0,"-1,60","-0,80","-2,66",0,0,"4,93"
22.07.2021 22:38:59 UTC,15870325592,Bestellung,302-6668329-0122725,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,Königsbrunn,Bayern,86343,MarketplaceFacilitator,"8,39","1,60",0,0,0,0,0,0,"-1,60","-0,80","-2,66",0,0,"4,93"
22.07.2021 23:42:34 UTC,15870325592,Bestellung,302-3865139-9247560,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,St. Ingbert,Saarland,66386,MarketplaceFacilitator,"8,39","1,60",0,0,0,0,0,0,"-1,60","-0,80","-2,66",0,0,"4,93"
23.07.2021 01:28:37 UTC,15870325592,Bestellung,303-7821399-3729966,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Aßlar,,35614,MarketplaceFacilitator,"13,02","2,47",0,0,0,0,0,0,"-2,47","-2,32","-3,99",0,0,"6,71"
23.07.2021 01:36:43 UTC,15870325592,Bestellung,028-5948111-5709904,S&L_DE_195_Nail_Curved_Scissor,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,Friedersdorf,,2742,,"4,99",0,0,0,0,0,0,0,0,"-0,40","-1,73",0,0,"2,86"
23.07.2021 01:37:30 UTC,15870325592,Bestellung,306-8942621-4492315,FBA-5x7p_ARS04-TP Clear-2xPacks,"ARSUK Kiesel, Granulate, Glassteine, Kieselsteine, Wasserperlen, Glasnuggets, bunt Deko Mosaiksteine, Gerundete Dekorsteine für Vasen und Dekoration",1,amazon.de,Amazon,Erlangen,,91058,MarketplaceFacilitator,"8,40","1,60",0,0,0,0,0,0,"-1,60","-1,50","-3,99",0,0,"2,91"
23.07.2021 04:17:15 UTC,15870325592,Bestellung,305-4610059-5890729,Fba_CAxpp_Code:ARS-DL-209_Desk-Lamp_GRAY,"ARSUK®Schreibtischlampen, Lampenfüße, Tisch- & Nachttischlampen (Schreibtischlampen, Schreibtischlamp Grau mit 27w Glühlampe)",1,amazon.de,Amazon,Ettenstatt,Bayern,91796,MarketplaceFacilitator,"26,21","4,98",0,0,0,0,0,0,"-4,98","-4,68","-4,77",0,0,"16,76"
23.07.2021 09:36:58 UTC,15870325592,Bestellung,302-2217635-6537123,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Kreuztal,Nordrhein-Westfalen,57223,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
23.07.2021 12:45:12 UTC,15870325592,Anpassung,303-3396312-6730718,FBA_27W_Replacement_Bulb_Expp,Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"10,45","10,45"
23.07.2021 19:00:11 UTC,15870325592,Bestellung,305-7658502-2467540,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Lichtenau,Nordrhein-Westfalen,33165,MarketplaceFacilitator,"5,03","0,96",0,0,0,0,0,0,"-0,96","-0,90","-1,73",0,0,"2,40"
23.07.2021 20:17:02 UTC,15870325592,Bestellung,305-0985694-5844327,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Germering,Bayern,82110,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
23.07.2021 21:31:13 UTC,15870325592,Bestellung,303-0896344-1043506,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Haltern am See,Nordrhein-Westfalen,45721,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
23.07.2021 22:43:26 UTC,15870325592,Bestellung,305-0665215-5929120,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Gröditz,,1609,MarketplaceFacilitator,"13,02","2,47",0,0,0,0,0,0,"-2,47","-2,32","-3,99",0,0,"6,71"
24.07.2021 00:13:37 UTC,15870325592,Bestellung,303-9394053-7197126,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Hagen am Teutoburger Wald,Niedersachsen,49170,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
24.07.2021 00:36:09 UTC,15870325592,Bestellung,028-5805793-6031543,7xPP_Coloured_Marbel_200pc,"ARSUK Cat's Eye Farbiger Glasmarmor läuft, kommt in Einer Tasche, Schutz vor Beschädigung, Sportspielzeug & Outdoor-Spiele (200 Stück Farbe Marmor)",1,amazon.de,Amazon,Neuss,Nordrhein-Westfalen,41460,MarketplaceFacilitator,"10,92","2,07",0,0,0,0,0,0,"-2,07","-1,95","-3,99",0,0,"4,98"
24.07.2021 00:45:38 UTC,15870325592,Bestellung,302-4771247-8257911,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,wulfsen,Deutschland (DE),21445,MarketplaceFacilitator,"8,39","1,60","3,35","0,64",0,0,0,0,"-2,24","-0,80","-5,96",0,0,"4,98"
24.07.2021 02:57:37 UTC,15870325592,Bestellung,304-3657858-5310723,FBA_6xpp_Mixed-200PCS_(1KG),"ARSUK Kiesel, Granulate, Glassteine, Kieselsteine, Wasserperlen, Glasnuggets, bunt Deko Mosaiksteine, Gerundete Dekorsteine für Vasen und Dekoration",1,amazon.de,Amazon,Isny Im Allgäu,,88316,MarketplaceFacilitator,"8,40","1,60",0,0,0,0,0,0,"-1,60","-1,50","-3,99",0,0,"2,91"
24.07.2021 07:56:13 UTC,15870325592,Bestellung,028-8978174-7335569,5xpp_code:31665_Snuffer-,ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing-Elegant),1,amazon.de,Amazon,Plattling,,94447,MarketplaceFacilitator,"9,24","1,76",0,0,0,0,0,0,"-1,76","-1,65","-2,66",0,0,"4,93"
24.07.2021 08:52:00 UTC,15870325592,Bestellung,028-9340525-0931557,FBA_ 6xpp_200PCS _BLACK_Pebbles,"ARSUK Kiesel, Granulate, Glassteine, Kieselsteine, Wasserperlen, Glasnuggets, bunt Deko Mosaiksteine, Gerundete Dekorsteine für Vasen und Dekoration",1,amazon.de,Amazon,Hagen,NRW,58091,MarketplaceFacilitator,"7,98","1,52",0,0,0,0,0,0,"-1,52","-1,43","-3,99",0,0,"2,56"
24.07.2021 12:02:28 UTC,15870325592,Bestellung,302-8441575-3181931,FBA_Spraying_Mop_Green_600ml_A2xpp,ARSUK Spray Mop für Hartholz-Laminatfliesen Marmorboden Nasses und trockenes Vinyl mit Active-Trigger-Fensterreiniger,1,amazon.de,Amazon,Königsee-rottenbach,Thüringen,7426,MarketplaceFacilitator,"12,60","2,39",0,0,0,0,0,0,"-2,39","-2,25","-3,99",0,0,"6,36"
24.07.2021 14:31:57 UTC,15870325592,Bestellung,028-6009431-8475543,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",1,amazon.de,Amazon,Berlin,Berlin,12489,MarketplaceFacilitator,"8,56","1,63",0,0,0,0,0,0,"-1,63","-1,53","-2,52",0,0,"4,51"
25.07.2021 01:51:55 UTC,15870325592,Bestellung,304-6283522-7664314,FBA_6xppBabyContainerARS-78805Medium8pcs,"ARSUK Aufbewahrungsbehälter für Babynahrung Gefrierfest Mikrowellengeeignet Luftdicht Kleines Container Set, 8 Stück, 250ml BPA-Frei",1,amazon.de,Amazon,Inning a. Holz,Bayern,84416,MarketplaceFacilitator,"10,08","1,91",0,0,0,0,0,0,"-1,91","-1,80","-2,95",0,0,"5,33"
25.07.2021 03:03:55 UTC,15870325592,Bestellung,304-5632014-6446721,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK 16 Stück Essen Aufbewahrungsbox Crispr 120 ml Mini Mikrowelle für Baby Kinder Kleinkind BPA-Frei,2,amazon.de,Amazon,Berlin,,10627,MarketplaceFacilitator,"25,20","4,78",0,0,0,0,0,0,"-4,78","-4,50","-5,90",0,0,"14,80"
25.07.2021 03:06:19 UTC,15870325592,Bestellung,304-6243847-4018712,Eu_Color-Marble_50pcs_3xpp,ARSUK Cat's Eye Glasmurmeln Schutz vor Beschädigungen für Sportspielzeug und Outdoor (Farbe Marbles_40pcs),1,amazon.de,Amazon,Häusern,,79837,MarketplaceFacilitator,"4,37","0,83",0,0,0,0,0,0,"-0,83","-0,78","-2,16",0,0,"1,43"
25.07.2021 04:37:51 UTC,15870325592,Bestellung,306-2619459-7653132,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",1,amazon.de,Amazon,Gundelsheim,Bayern,96163,MarketplaceFacilitator,"8,56","1,63",0,0,0,0,0,0,"-1,63","-1,53","-2,52",0,0,"4,51"
25.07.2021 06:36:23 UTC,15870325592,Bestellung,306-8115916-7550711,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Montabaur,,56410,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
25.07.2021 08:37:11 UTC,15870325592,Bestellung,302-1087413-4418724,FBA-5x7p_ARS04-TP Clear-2xPacks,"ARSUK Kiesel, Granulate, Glassteine, Kieselsteine, Wasserperlen, Glasnuggets, bunt Deko Mosaiksteine, Gerundete Dekorsteine für Vasen und Dekoration",1,amazon.de,Amazon,Tübingen,,72074,MarketplaceFacilitator,"8,40","1,60",0,0,0,0,0,0,"-1,60","-1,50","-3,99",0,0,"2,91"
25.07.2021 11:09:43 UTC,15870325592,Bestellung,305-5232048-1034725,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,03240 Tronget,France,3240,MarketplaceFacilitator,"25,45","5,09","2,77","0,55",0,0,0,0,"-5,64","-4,58","-7,51",0,0,"16,13"
25.07.2021 13:05:28 UTC,15870325592,Bestellung,304-9019119-6973112,SF_greenApple_peeler_Hx99,"ARSUK Apfelschäler Kartoffel Obstschneider, Apfelentkerner, Schälmaschine Kartoffelschäler und Spiralisierer, Gemüseschäler für die Küche, Einf",1,amazon.de,Verkäufer,Ober-Ramstadt,Hessen,64372,MarketplaceFacilitator,"10,92","2,07","14,29","2,71",0,0,0,0,"-4,78","-4,50",0,0,0,"20,71"
25.07.2021 13:05:37 UTC,15870325592,Bestellung,303-4563939-7264310,SFP_ARS_GD004_4_Pair_Shoe-Rack,"ARSUK Schuhabstreifer gusseisen, Schuhbürsten, Gartendeko, rostbraun, Schuhzubehör & Pflege (4 Paar Stiefel Zahnstange)",1,amazon.de,Verkäufer,Leonding,OÖ,4060,MarketplaceFacilitator,"32,49","6,50","23,33","4,67",0,0,0,0,"-11,17","-10,05",0,0,0,"45,77"
25.07.2021 13:05:44 UTC,15870325592,Bestellung,302-9298839-4696340,A0_Co2_12gm_pack-of-10,ARSUK Green Gas Airsoft Pistole Pistole Gewehrgranate BB Gun Gas Predator Powerlets Ultra 12gm Co2-Patronen Airsoft-Kapseln Blowback-Treibgas (10pcs C,1,amazon.de,Verkäufer,München,Bayern,81825,MarketplaceFacilitator,"9,24","1,76","14,29","2,71",0,0,0,0,"-4,47","-4,20",0,0,0,"19,33"
25.07.2021 17:39:13 UTC,15870325592,Bestellung,303-2988629-4551520,FBA_5xpp_Blue-200PCS _(1KG),"ARSUK Kiesel, gerundete Dekorsteine, für Vasen und Dekoration, Marbles, Glasmurmeln, Wohnaccessoires & Dekoartikel 200pcs (1kg) (Blau)",1,amazon.de,Amazon,Freiburg Im Breisgau,,79106,MarketplaceFacilitator,"8,40","1,60",0,0,0,0,0,0,"-1,60","-1,50","-3,99",0,0,"2,91"
25.07.2021 18:10:45 UTC,15870325592,Bestellung,028-1218238-3180322,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Engen,Baden-Württemberg,78234,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
25.07.2021 20:44:32 UTC,15870325592,Bestellung,304-2809620-4914767,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Philippsburg,Baden-Württemberg,76661,MarketplaceFacilitator,"5,03","0,96",0,0,0,0,0,0,"-0,96","-0,90","-1,73",0,0,"2,40"
25.07.2021 20:56:04 UTC,15870325592,Bestellung,028-4690441-7081926,Fba_A6xPP__Toi-holder-Code:Tol-02-Nickl,"ARSUK Toilettenpapierhalter, Seidenpapierspender Traditioneller Vintage-Stil im viktorianischen Stil (Nickel)",1,amazon.de,Amazon,Grimma,Sachsen,4668,MarketplaceFacilitator,"10,92","2,08","3,35","0,64",0,0,0,0,"-2,72","-1,69","-7,29",0,0,"5,29"
26.07.2021 00:06:42 UTC,15870325592,Bestellung,305-7998725-3593160,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK 16 Stück Essen Aufbewahrungsbox Crispr 120 ml Mini Mikrowelle für Baby Kinder Kleinkind BPA-Frei,1,amazon.de,Amazon,Nürnberg,,90443,MarketplaceFacilitator,"12,60","2,39",0,0,0,0,0,0,"-2,39","-2,25","-2,95",0,0,"7,40"
26.07.2021 01:40:49 UTC,15870325592,Bestellung,306-6437966-4699505,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Duisburg,Nordrhein-Westfalen,47057,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
26.07.2021 02:53:09 UTC,15870325592,Bestellung,303-9522695-4396362,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Sankt Ingbert-Rohrbach,,66386,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
26.07.2021 06:51:54 UTC,15870325592,Bestellung,303-3506623-9566762,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Bremen,,28325,MarketplaceFacilitator,"6,97","1,32",0,0,0,0,0,0,"-1,32","-1,24","-2,52",0,0,"3,21"
26.07.2021 07:19:29 UTC,15870325592,Bestellung,306-6259208-7927504,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Oldenburg,,26131,MarketplaceFacilitator,"5,03","0,96","3,35","0,64",0,0,0,0,"-1,60","-0,90","-4,97",0,0,"2,51"
26.07.2021 07:23:02 UTC,15870325592,Bestellung,302-8765672-9397129,PAN-EU-FBA-BxPP_TMI-1167_cuticlescissors,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,Bremen,,28203,MarketplaceFacilitator,"4,19","0,80",0,0,0,0,0,0,"-0,80","-0,40","-1,73",0,0,"2,06"
26.07.2021 07:30:50 UTC,15870325592,Bestellung,028-6140890-1382727,07x4p_Code:3501-30-Black_Matt_TH_Wall,ARSUK Küchenrollenhalter Papierhandtuchgewebe Großes Spenderregal Wandmontage passt in einen Schrank oder unter Schrank Metall (Schwarzer Matt),1,amazon.de,Amazon,Tübingen,,72076,MarketplaceFacilitator,"7,13","1,36",0,0,0,0,0,0,"-1,36","-1,27","-2,16",0,0,"3,70"
26.07.2021 07:40:30 UTC,15870325592,Bestellung,302-9734782-7801931,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Merzig,Saarland,66663,MarketplaceFacilitator,"3,35","0,64","0,84","0,16",0,0,"-0,84","-0,16","-0,64","-0,32","-1,73",0,0,"1,30"
26.07.2021 08:55:30 UTC,15870325592,Bestellung,028-5373274-9513908,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK 16 Stück Essen Aufbewahrungsbox Crispr 120 ml Mini Mikrowelle für Baby Kinder Kleinkind BPA-Frei,1,amazon.de,Amazon,Uelzen Holdenstedt,Niedersachsen,29525,MarketplaceFacilitator,"12,60","2,39",0,0,0,0,0,0,"-2,39","-2,25","-2,95",0,0,"7,40"
26.07.2021 13:02:20 UTC,15870325592,Bestellung,028-3956775-4630747,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Rostock,,18055,MarketplaceFacilitator,"10,92","2,08","0,89","0,17",0,0,"-0,89","-0,17","-2,08","-1,95","-2,52",0,0,"6,45"
26.07.2021 14:39:44 UTC,15870325592,Bestellung,303-6425025-1576358,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,Eggendorf,,4622,MarketplaceFacilitator,"8,39","1,68",0,0,0,0,0,0,"-1,68","-1,51","-2,66",0,0,"4,22"
26.07.2021 15:08:48 UTC,15870325592,Bestellung,306-4698360-3883541,FBA_A0xpp_Apple_peeler_Green,"ARSUK Apfelschäler, Corer, Kartoffel Obst Schäler und Cutter, Schälmaschine, Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)",1,amazon.de,Amazon,Immenstadt I. Allgäu,Bayern,87509,MarketplaceFacilitator,"10,92","2,07",0,0,0,0,0,0,"-2,07","-1,95","-3,38",0,0,"5,59"
26.07.2021 15:40:27 UTC,15870325592,Bestellung,028-7930294-0297913,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Igling,Bayern,86859,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
26.07.2021 18:11:14 UTC,15870325592,Bestellung,304-9197269-3005157,Fba_A6xPP__Toi-holder-Code:Tol-02-Nickl,"ARSUK Toilettenpapierhalter, Seidenpapierspender Traditioneller Vintage-Stil im viktorianischen Stil (Nickel)",1,amazon.de,Amazon,Grammetal/ Utzberg,,99428,MarketplaceFacilitator,"10,92","2,08","1,68","0,32",0,0,"-1,68","-0,32","-2,08","-1,69","-3,99",0,0,"5,24"
26.07.2021 19:46:35 UTC,15870325592,Bestellung,028-1689815-8921960,DE-FBA-Toe-Nail-Scissor-ARS037,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,Bellheim,Rheinland-Pfalz,76756,MarketplaceFacilitator,"4,19","0,80",0,0,0,0,0,0,"-0,80","-0,40","-1,73",0,0,"2,06"
26.07.2021 20:30:52 UTC,15870325592,Bestellung,306-9144969-7648321,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,Quickborn,,25451,MarketplaceFacilitator,"8,39","1,60",0,0,0,0,0,0,"-1,60","-0,80","-2,66",0,0,"4,93"
26.07.2021 22:33:31 UTC,15912433662,Bestellung,302-5002595-3816314,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK 16 Stück Essen Aufbewahrungsbox Crispr 120 ml Mini Mikrowelle für Baby Kinder Kleinkind BPA-Frei,1,amazon.de,Amazon,Königsbrunn,Bayern,86343,MarketplaceFacilitator,"12,60","2,39",0,0,0,0,0,0,"-2,39","-2,25","-2,95",0,0,"7,40"
27.07.2021 01:09:21 UTC,15912433662,Bestellung,305-8006901-5095559,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Köln,,50997,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
27.07.2021 01:39:54 UTC,15912433662,Bestellung,305-7982467-0653128,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Niederkassel,,53859,MarketplaceFacilitator,"13,02","2,47",0,0,0,0,0,0,"-2,47","-2,32","-3,99",0,0,"6,71"
27.07.2021 02:32:39 UTC,15912433662,Bestellung,302-4217927-3056330,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre,1,amazon.de,Amazon,Schifflange,Luxemburg,3862,MarketplaceFacilitator,"11,93","2,03",0,0,0,0,0,0,"-2,03","-2,09","-3,99",0,0,"5,85"
27.07.2021 02:41:24 UTC,15912433662,Bestellung,306-6964954-2400328,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Alsfeld,Hessen,36304,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
27.07.2021 02:54:49 UTC,15912433662,Bestellung,303-9486030-7108330,Fba_CAxpp_Code:ARS-DL-209_Desk-Lamp_GRAY,"ARSUK®Schreibtischlampen, Lampenfüße, Tisch- & Nachttischlampen (Schreibtischlampen, Schreibtischlamp Grau mit 27w Glühlampe)",1,amazon.de,Amazon,Berlin,,12105,MarketplaceFacilitator,"26,21","4,98","3,35","0,64",0,0,"-3,35","-0,64","-4,98","-4,68","-4,77",0,0,"16,76"
27.07.2021 03:33:52 UTC,15912433662,Bestellung,302-1906988-6933956,Eu_Color-Marble_50pcs_3xpp,ARSUK Cat's Eye Glasmurmeln Schutz vor Beschädigungen für Sportspielzeug und Outdoor (Farbe Marbles_40pcs),1,amazon.de,Amazon,Butzbach,,35510,MarketplaceFacilitator,"4,37","0,83",0,0,0,0,0,0,"-0,83","-0,78","-2,16",0,0,"1,43"
27.07.2021 05:53:31 UTC,15912433662,Anpassung,306-7202335-3766710,FBA_Desk_Lamp_DL211_Grey_Bulb,Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"13,86","13,86"
27.07.2021 08:42:33 UTC,15912433662,Bestellung,306-2313819-4886754,"SFP_B7xpp_ShipBell_80043_Dia_6""","ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs Garten Glocke für Schulempfang, Abendessen, Shop, Hotelservice, Dekorationen, Weihnachtsba",7,amazon.de,Verkäufer,Goseck,SACHSEN Anhalt,6667,,"230,93",0,"59,00",0,0,0,0,0,0,"-43,47",0,0,0,"246,46"
27.07.2021 09:39:28 UTC,15912433662,Bestellung,028-6436582-3270747,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Stuttgart,,70193,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
